2017-06-30 19:20:18,087 INFO   [SchemaCreatorImpl] HHH000476: Executing import script 'org.hibernate.tool.schema.internal.exec.ScriptSourceInputNonExistentImpl@704f1591' 
2017-06-30 19:20:18,612 DEBUG  [ClassPathXmlApplicationContext] Bean factory for org.springframework.context.support.ClassPathXmlApplicationContext@53f48368: org.springframework.beans.factory.support.DefaultListableBeanFactory@fac80: defining beans [accountController,org.springframework.context.annotation.internalConfigurationAnnotationProcessor,org.springframework.context.annotation.internalAutowiredAnnotationProcessor,org.springframework.context.annotation.internalRequiredAnnotationProcessor,org.springframework.context.annotation.internalCommonAnnotationProcessor,org.springframework.web.servlet.resource.ResourceHttpRequestHandler#0,org.springframework.web.servlet.handler.SimpleUrlHandlerMapping#0,org.springframework.web.servlet.handler.BeanNameUrlHandlerMapping,org.springframework.web.servlet.mvc.HttpRequestHandlerAdapter,org.springframework.web.servlet.mvc.SimpleControllerHandlerAdapter,mvcContentNegotiationManager,org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping#0,org.springframework.format.support.FormattingConversionServiceFactoryBean#0,org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter#0,mvcUriComponentsContributor,org.springframework.web.servlet.handler.MappedInterceptor#0,org.springframework.web.servlet.mvc.method.annotation.ExceptionHandlerExceptionResolver#0,org.springframework.web.servlet.mvc.annotation.ResponseStatusExceptionResolver#0,org.springframework.web.servlet.mvc.support.DefaultHandlerExceptionResolver#0,AccountBean,AccountServiceBean]; root of factory hierarchy 
2017-06-30 19:20:18,620 DEBUG  [DefaultListableBeanFactory] Creating shared instance of singleton bean 'org.springframework.context.annotation.internalConfigurationAnnotationProcessor' 
2017-06-30 19:20:18,620 DEBUG  [DefaultListableBeanFactory] Creating instance of bean 'org.springframework.context.annotation.internalConfigurationAnnotationProcessor' 
2017-06-30 19:20:18,633 DEBUG  [DefaultListableBeanFactory] Eagerly caching bean 'org.springframework.context.annotation.internalConfigurationAnnotationProcessor' to allow for resolving potential circular references 
2017-06-30 19:20:18,634 DEBUG  [DefaultListableBeanFactory] Finished creating instance of bean 'org.springframework.context.annotation.internalConfigurationAnnotationProcessor' 
2017-06-30 19:20:18,715 DEBUG  [DefaultListableBeanFactory] Creating shared instance of singleton bean 'org.springframework.context.annotation.internalAutowiredAnnotationProcessor' 
2017-06-30 19:20:18,715 DEBUG  [DefaultListableBeanFactory] Creating instance of bean 'org.springframework.context.annotation.internalAutowiredAnnotationProcessor' 
2017-06-30 19:20:18,716 DEBUG  [DefaultListableBeanFactory] Eagerly caching bean 'org.springframework.context.annotation.internalAutowiredAnnotationProcessor' to allow for resolving potential circular references 
2017-06-30 19:20:18,716 DEBUG  [DefaultListableBeanFactory] Finished creating instance of bean 'org.springframework.context.annotation.internalAutowiredAnnotationProcessor' 
2017-06-30 19:20:18,717 DEBUG  [DefaultListableBeanFactory] Creating shared instance of singleton bean 'org.springframework.context.annotation.internalRequiredAnnotationProcessor' 
2017-06-30 19:20:18,717 DEBUG  [DefaultListableBeanFactory] Creating instance of bean 'org.springframework.context.annotation.internalRequiredAnnotationProcessor' 
2017-06-30 19:20:18,717 DEBUG  [DefaultListableBeanFactory] Eagerly caching bean 'org.springframework.context.annotation.internalRequiredAnnotationProcessor' to allow for resolving potential circular references 
2017-06-30 19:20:18,717 DEBUG  [DefaultListableBeanFactory] Finished creating instance of bean 'org.springframework.context.annotation.internalRequiredAnnotationProcessor' 
2017-06-30 19:20:18,717 DEBUG  [DefaultListableBeanFactory] Creating shared instance of singleton bean 'org.springframework.context.annotation.internalCommonAnnotationProcessor' 
2017-06-30 19:20:18,718 DEBUG  [DefaultListableBeanFactory] Creating instance of bean 'org.springframework.context.annotation.internalCommonAnnotationProcessor' 
2017-06-30 19:20:18,722 DEBUG  [DefaultListableBeanFactory] Eagerly caching bean 'org.springframework.context.annotation.internalCommonAnnotationProcessor' to allow for resolving potential circular references 
2017-06-30 19:20:18,722 DEBUG  [DefaultListableBeanFactory] Finished creating instance of bean 'org.springframework.context.annotation.internalCommonAnnotationProcessor' 
2017-06-30 19:20:18,723 DEBUG  [DefaultListableBeanFactory] Creating shared instance of singleton bean 'org.springframework.context.annotation.ConfigurationClassPostProcessor.importAwareProcessor' 
2017-06-30 19:20:18,724 DEBUG  [DefaultListableBeanFactory] Creating instance of bean 'org.springframework.context.annotation.ConfigurationClassPostProcessor.importAwareProcessor' 
2017-06-30 19:20:18,729 DEBUG  [DefaultListableBeanFactory] Eagerly caching bean 'org.springframework.context.annotation.ConfigurationClassPostProcessor.importAwareProcessor' to allow for resolving potential circular references 
2017-06-30 19:20:18,729 DEBUG  [DefaultListableBeanFactory] Finished creating instance of bean 'org.springframework.context.annotation.ConfigurationClassPostProcessor.importAwareProcessor' 
2017-06-30 19:20:18,730 DEBUG  [DefaultListableBeanFactory] Creating shared instance of singleton bean 'org.springframework.context.annotation.ConfigurationClassPostProcessor.enhancedConfigurationProcessor' 
2017-06-30 19:20:18,730 DEBUG  [DefaultListableBeanFactory] Creating instance of bean 'org.springframework.context.annotation.ConfigurationClassPostProcessor.enhancedConfigurationProcessor' 
2017-06-30 19:20:18,730 DEBUG  [DefaultListableBeanFactory] Eagerly caching bean 'org.springframework.context.annotation.ConfigurationClassPostProcessor.enhancedConfigurationProcessor' to allow for resolving potential circular references 
2017-06-30 19:20:18,730 DEBUG  [DefaultListableBeanFactory] Finished creating instance of bean 'org.springframework.context.annotation.ConfigurationClassPostProcessor.enhancedConfigurationProcessor' 
2017-06-30 19:20:18,735 DEBUG  [ClassPathXmlApplicationContext] Unable to locate MessageSource with name 'messageSource': using default [org.springframework.context.support.DelegatingMessageSource@aa5455e] 
2017-06-30 19:20:18,738 DEBUG  [ClassPathXmlApplicationContext] Unable to locate ApplicationEventMulticaster with name 'applicationEventMulticaster': using default [org.springframework.context.event.SimpleApplicationEventMulticaster@438bad7c] 
2017-06-30 19:20:18,747 DEBUG  [DefaultListableBeanFactory] Pre-instantiating singletons in org.springframework.beans.factory.support.DefaultListableBeanFactory@fac80: defining beans [accountController,org.springframework.context.annotation.internalConfigurationAnnotationProcessor,org.springframework.context.annotation.internalAutowiredAnnotationProcessor,org.springframework.context.annotation.internalRequiredAnnotationProcessor,org.springframework.context.annotation.internalCommonAnnotationProcessor,org.springframework.web.servlet.resource.ResourceHttpRequestHandler#0,org.springframework.web.servlet.handler.SimpleUrlHandlerMapping#0,org.springframework.web.servlet.handler.BeanNameUrlHandlerMapping,org.springframework.web.servlet.mvc.HttpRequestHandlerAdapter,org.springframework.web.servlet.mvc.SimpleControllerHandlerAdapter,mvcContentNegotiationManager,org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping#0,org.springframework.format.support.FormattingConversionServiceFactoryBean#0,org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter#0,mvcUriComponentsContributor,org.springframework.web.servlet.handler.MappedInterceptor#0,org.springframework.web.servlet.mvc.method.annotation.ExceptionHandlerExceptionResolver#0,org.springframework.web.servlet.mvc.annotation.ResponseStatusExceptionResolver#0,org.springframework.web.servlet.mvc.support.DefaultHandlerExceptionResolver#0,AccountBean,AccountServiceBean,org.springframework.context.annotation.ConfigurationClassPostProcessor.importAwareProcessor,org.springframework.context.annotation.ConfigurationClassPostProcessor.enhancedConfigurationProcessor]; root of factory hierarchy 
2017-06-30 19:20:18,748 DEBUG  [DefaultListableBeanFactory] Creating shared instance of singleton bean 'accountController' 
2017-06-30 19:20:18,750 DEBUG  [DefaultListableBeanFactory] Creating instance of bean 'accountController' 
2017-06-30 19:20:18,759 DEBUG  [InjectionMetadata] Registered injected element on class [org.axisgroup.base.controller.AccountController]: AutowiredFieldElement for org.axisgroup.common.dto.AccountService org.axisgroup.base.controller.AccountController.accountService 
2017-06-30 19:20:18,759 DEBUG  [DefaultListableBeanFactory] Eagerly caching bean 'accountController' to allow for resolving potential circular references 
2017-06-30 19:20:18,770 DEBUG  [InjectionMetadata] Processing injected method of bean 'accountController': AutowiredFieldElement for org.axisgroup.common.dto.AccountService org.axisgroup.base.controller.AccountController.accountService 
2017-06-30 19:20:18,774 DEBUG  [DefaultListableBeanFactory] Creating shared instance of singleton bean 'AccountServiceBean' 
2017-06-30 19:20:18,774 DEBUG  [DefaultListableBeanFactory] Creating instance of bean 'AccountServiceBean' 
2017-06-30 19:20:18,774 DEBUG  [DefaultListableBeanFactory] Eagerly caching bean 'AccountServiceBean' to allow for resolving potential circular references 
2017-06-30 19:20:18,781 DEBUG  [DefaultListableBeanFactory] Finished creating instance of bean 'AccountServiceBean' 
2017-06-30 19:20:18,781 DEBUG  [AutowiredAnnotationBeanPostProcessor] Autowiring by type from bean name 'accountController' to bean named 'AccountServiceBean' 
2017-06-30 19:20:18,781 DEBUG  [DefaultListableBeanFactory] Finished creating instance of bean 'accountController' 
2017-06-30 19:20:18,782 DEBUG  [DefaultListableBeanFactory] Returning cached instance of singleton bean 'org.springframework.context.annotation.internalConfigurationAnnotationProcessor' 
2017-06-30 19:20:18,782 DEBUG  [DefaultListableBeanFactory] Returning cached instance of singleton bean 'org.springframework.context.annotation.internalAutowiredAnnotationProcessor' 
2017-06-30 19:20:18,782 DEBUG  [DefaultListableBeanFactory] Returning cached instance of singleton bean 'org.springframework.context.annotation.internalRequiredAnnotationProcessor' 
2017-06-30 19:20:18,782 DEBUG  [DefaultListableBeanFactory] Returning cached instance of singleton bean 'org.springframework.context.annotation.internalCommonAnnotationProcessor' 
2017-06-30 19:20:18,782 DEBUG  [DefaultListableBeanFactory] Creating shared instance of singleton bean 'org.springframework.web.servlet.resource.ResourceHttpRequestHandler#0' 
2017-06-30 19:20:18,782 DEBUG  [DefaultListableBeanFactory] Creating instance of bean 'org.springframework.web.servlet.resource.ResourceHttpRequestHandler#0' 
2017-06-30 19:20:18,785 DEBUG  [DefaultListableBeanFactory] Eagerly caching bean 'org.springframework.web.servlet.resource.ResourceHttpRequestHandler#0' to allow for resolving potential circular references 
2017-06-30 19:20:18,805 DEBUG  [DefaultListableBeanFactory] Invoking afterPropertiesSet() on bean with name 'org.springframework.web.servlet.resource.ResourceHttpRequestHandler#0' 
2017-06-30 19:20:18,805 DEBUG  [DefaultListableBeanFactory] Finished creating instance of bean 'org.springframework.web.servlet.resource.ResourceHttpRequestHandler#0' 
2017-06-30 19:20:18,805 DEBUG  [DefaultListableBeanFactory] Creating shared instance of singleton bean 'org.springframework.web.servlet.handler.SimpleUrlHandlerMapping#0' 
2017-06-30 19:20:18,805 DEBUG  [DefaultListableBeanFactory] Creating instance of bean 'org.springframework.web.servlet.handler.SimpleUrlHandlerMapping#0' 
2017-06-30 19:20:18,808 DEBUG  [DefaultListableBeanFactory] Eagerly caching bean 'org.springframework.web.servlet.handler.SimpleUrlHandlerMapping#0' to allow for resolving potential circular references 
2017-06-30 19:20:18,820 DEBUG  [DefaultListableBeanFactory] Creating shared instance of singleton bean 'org.springframework.web.servlet.handler.MappedInterceptor#0' 
2017-06-30 19:20:18,820 DEBUG  [DefaultListableBeanFactory] Creating instance of bean 'org.springframework.web.servlet.handler.MappedInterceptor#0' 
2017-06-30 19:20:18,823 DEBUG  [DefaultListableBeanFactory] Creating instance of bean '(inner bean)#6f330eb9' 
2017-06-30 19:20:18,823 DEBUG  [DefaultListableBeanFactory] Creating shared instance of singleton bean 'org.springframework.format.support.FormattingConversionServiceFactoryBean#0' 
2017-06-30 19:20:18,823 DEBUG  [DefaultListableBeanFactory] Creating instance of bean 'org.springframework.format.support.FormattingConversionServiceFactoryBean#0' 
2017-06-30 19:20:18,825 DEBUG  [DefaultListableBeanFactory] Eagerly caching bean 'org.springframework.format.support.FormattingConversionServiceFactoryBean#0' to allow for resolving potential circular references 
2017-06-30 19:20:18,830 DEBUG  [DefaultListableBeanFactory] Invoking afterPropertiesSet() on bean with name 'org.springframework.format.support.FormattingConversionServiceFactoryBean#0' 
2017-06-30 19:20:18,893 DEBUG  [DefaultListableBeanFactory] Finished creating instance of bean 'org.springframework.format.support.FormattingConversionServiceFactoryBean#0' 
2017-06-30 19:20:18,903 DEBUG  [DefaultListableBeanFactory] Finished creating instance of bean '(inner bean)#6f330eb9' 
2017-06-30 19:20:18,912 DEBUG  [BeanUtils] No property editor [org.springframework.web.context.request.WebRequestInterceptorEditor] found for type org.springframework.web.context.request.WebRequestInterceptor according to 'Editor' suffix convention 
2017-06-30 19:20:18,912 DEBUG  [DefaultListableBeanFactory] Eagerly caching bean 'org.springframework.web.servlet.handler.MappedInterceptor#0' to allow for resolving potential circular references 
2017-06-30 19:20:18,914 DEBUG  [DefaultListableBeanFactory] Finished creating instance of bean 'org.springframework.web.servlet.handler.MappedInterceptor#0' 
2017-06-30 19:20:18,914 DEBUG  [DefaultListableBeanFactory] Returning cached instance of singleton bean 'org.springframework.web.servlet.resource.ResourceHttpRequestHandler#0' 
